,,Name,Username,"User Profile","Tweet ID",Retweets,Comments,Favorites,"Is Retweet?",Date,"Tweet Text","Tweet Source","Status URL"
48,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1278450199757807619",0,2,4,,"2020-07-01 22:07:34","Próximo #olisttalks: Gestão Financeira! Até lá!#olisttalks #olist #ecommerce #futurodoecommerce",TweetDeck,https://www.twitter.com/olistbr/status/1278450199757807619
49,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1278687363905052672",1,0,4,,"2020-07-02 13:49:59","'O e-commerce vai voltar a ser sexy', diz Romero Rodrigues, sócio da Redpoint eventures. Avaliação interessantíssima sobre setores com oportunidades.#ecommerce #vender # vendermais #empreendedorismo#empreenderhttps://t.co/cNyhFtHFby",TweetDeck,https://www.twitter.com/olistbr/status/1278687363905052672
50,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1281590028494188544",1,3,5,,"2020-07-10 14:04:08","É hoje, pessoal! Não percam!",TweetDeck,https://www.twitter.com/olistbr/status/1281590028494188544
51,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1362495683715084294",2,1,3,,"2021-02-18 20:14:19","alou vc de tecnologia, queremos te conhecer!estão abertas as inscrições para a 2ª edição do olist tech start, o programa que contrata e forma jovens talentos de todo o país em programação Python. Vem ser Olister 🚀https://t.co/CqSJF6DvOU","Twitter Web App",https://www.twitter.com/olistbr/status/1362495683715084294
52,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1362762981394776068",0,0,1,,"2021-02-19 13:56:28",👀,"Twitter Web App",https://www.twitter.com/olistbr/status/1362762981394776068
53,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1362763213289439237",0,0,6,,"2021-02-19 13:57:23","Estamos muito orgulhosos em estar nessa lista #goolist2021🚀","Twitter Web App",https://www.twitter.com/olistbr/status/1362763213289439237
54,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1363949181858062336",0,0,3,,"2021-02-22 20:30:00","ainda dá tempo de turbinar suas vendas de verão!nesse webinar em parceria com o @alfredosoares_  reunimos dicas e estratégias para sua loja vender ainda mais na estação mais quente do ano, vem ver: https://t.co/BpY1ppGVM1","Twitter Web App",https://www.twitter.com/olistbr/status/1363949181858062336
55,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1364997830679519232",0,0,2,,"2021-02-25 17:56:57","vagassss, é ritmo de vagas! 🎉🚀temos vagas para atuar na frente de olist shops e queremos conhecer você! presente em mais 170 países nosso app já é sucesso e ajuda mais de 100 mil lojistas a começarem seu negócio online, vem! https://t.co/V61dW5KC42","Twitter Web App",https://www.twitter.com/olistbr/status/1364997830679519232
56,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1366458986434863110",0,1,2,,"2021-03-01 18:43:04","chuva de vagas \o/","Twitter Web App",https://www.twitter.com/olistbr/status/1366458986434863110
57,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1369663859716423680",0,6,3,,"2021-03-10 14:58:05","Mais uma parceria de sucesso para contribuir com o nosso propósito de empoderar o comércio no mundo 🚀🚀🚀","Twitter Web App",https://www.twitter.com/olistbr/status/1369663859716423680
58,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1371800623256059907",1,2,3,,"2021-03-16 12:28:50","Hj vai rolar #live às 17h no Instagram do @olistbr . Tiago Dalvi, CEO e fundador do Olist, e Babi Tonhela, sócia e CPO do @ecomnapratica, vão falar sobre os efeitos da #pandemia no #varejo e as mudanças no comportamento do consumidor ao longo desse 1 ano.","Twitter Web App",https://www.twitter.com/olistbr/status/1371800623256059907
59,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1382672581988339719",1,0,5,,"2021-04-15 12:30:07","#goOlist2021 🚀","Twitter Web App",https://www.twitter.com/olistbr/status/1382672581988339719
60,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1382672990513598466",4,0,0,,"2021-04-15 12:31:44","RT @Estadao: Startup Olist, de e-commerce, recebe ‘chorinho’ de R$ 144 mi em rodada de aporte https://t.co/jzjSPNVvBx -via @EstadaoLink htt…","Twitter Web App",https://www.twitter.com/olistbr/status/1382672990513598466
61,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1382673029600325637",3,0,0,,"2021-04-15 12:31:53","RT @BrazilJournal: STARTUPS. Goldman e Redpoint investem no olist, que já captou quase meio bi https://t.co/v6l9f5jAp1 https://t.co/N8sPF6i…","Twitter Web App",https://www.twitter.com/olistbr/status/1382673029600325637
62,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1382673130104221696",3,0,0,,"2021-04-15 12:32:17","RT @exame: Olist recebe aporte de Goldman Sachs e Redpoint em rodada de US$ 80 mi https://t.co/t3bWlwovbd","Twitter Web App",https://www.twitter.com/olistbr/status/1382673130104221696
63,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1382673210622275584",2,0,0,,"2021-04-15 12:32:36","RT @leiamoneytimes: Olist recebe aporte do Goldman Sachs e da Redpoint eventures https://t.co/3wIlxzte7S #Brasil #Empresas #GoldmanSachs #S…","Twitter Web App",https://www.twitter.com/olistbr/status/1382673210622275584
64,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1382676535396679684",1,0,7,,"2021-04-15 12:45:49","Recebemos um novo aporte liderado pelo @GoldmanSachs!Com certeza é um marco muito importante na história do Olist, que tem DNA de tecnologia e 💙 de varejo.#goOlist2021🚀","Twitter Web App",https://www.twitter.com/olistbr/status/1382676535396679684
65,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1382681532683464706",1,0,0,,"2021-04-15 13:05:41","RT @MatheusRiga: 💰&gt; @olistbr recebe aporte de US$ 23 milhões do @GoldmanSachs e da @redpointev, como uma nova etapa da sua série D, totaliz…","Twitter Web App",https://www.twitter.com/olistbr/status/1382681532683464706
66,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1382725303009693698",1,0,0,,"2021-04-15 15:59:36","RT @smuinvest: @startupi🚀🚀🚀  @olistbr   @GoldmanSachs https://t.co/T18N6eka0A","Twitter Web App",https://www.twitter.com/olistbr/status/1382725303009693698
67,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1382750061906563072",1,0,0,,"2021-04-15 17:37:59","RT @brazilstrat: The Brazilian #ecommerce platform @Olistbr has raised $23 million from @GoldmanSachs and #venturecapital fund @Redpointev.…","Twitter Web App",https://www.twitter.com/olistbr/status/1382750061906563072
68,,olist,olistbr,https://www.twitter.com/olistbr,"ID: 1383031475352838148",2,0,0,,"2021-04-16 12:16:13","RT @BayBrazil: Brazilian e-commerce marketplace @olistbr raised US$23M.The round led by @GoldmanSachs brings Olist Series D total to US$8…","Twitter Web App",https://www.twitter.com/olistbr/status/1383031475352838148
